date,season,year,month,hour,holiday,weekday,workingday,weather_situation,casual,registered,count,days_of_week,category_days,month_name,last_purchase_date,recency
2012-10-15,winter,2012,10,12,No,Senin,Yes,Light Snow,73,211,284,Senin,weekdays,Okt,2012-10-15,77
2012-10-15,winter,2012,10,13,No,Senin,Yes,Misty,37,109,146,Senin,weekdays,Okt,2012-10-15,77
2012-10-15,winter,2012,10,14,No,Senin,Yes,Misty,57,128,185,Senin,weekdays,Okt,2012-10-15,77
2012-10-15,winter,2012,10,15,No,Senin,Yes,Clear,70,190,260,Senin,weekdays,Okt,2012-10-15,77
2012-10-15,winter,2012,10,16,No,Senin,Yes,Clear,76,371,447,Senin,weekdays,Okt,2012-10-15,77
2012-10-15,winter,2012,10,17,No,Senin,Yes,Clear,96,670,766,Senin,weekdays,Okt,2012-10-15,77
2012-10-15,winter,2012,10,18,No,Senin,Yes,Light Snow,52,540,592,Senin,weekdays,Okt,2012-10-15,77
2012-10-15,winter,2012,10,19,No,Senin,Yes,Light Snow,12,227,239,Senin,weekdays,Okt,2012-10-15,77
2012-10-15,winter,2012,10,20,No,Senin,Yes,Misty,19,237,256,Senin,weekdays,Okt,2012-10-15,77
2012-10-15,winter,2012,10,21,No,Senin,Yes,Clear,16,190,206,Senin,weekdays,Okt,2012-10-15,77
2012-10-15,winter,2012,10,22,No,Senin,Yes,Clear,8,118,126,Senin,weekdays,Okt,2012-10-15,77
2012-10-15,winter,2012,10,23,No,Senin,Yes,Clear,9,72,81,Senin,weekdays,Okt,2012-10-15,77
2012-10-16,winter,2012,10,0,No,Selasa,Yes,Clear,3,45,48,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,1,No,Selasa,Yes,Clear,4,9,13,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,2,No,Selasa,Yes,Clear,2,1,3,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,3,No,Selasa,Yes,Clear,0,2,2,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,4,No,Selasa,Yes,Clear,0,7,7,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,5,No,Selasa,Yes,Clear,5,47,52,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,6,No,Selasa,Yes,Clear,4,168,172,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,7,No,Selasa,Yes,Clear,20,505,525,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,8,No,Selasa,Yes,Clear,35,800,835,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,9,No,Selasa,Yes,Clear,32,323,355,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,10,No,Selasa,Yes,Clear,65,157,222,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,11,No,Selasa,Yes,Clear,56,172,228,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,12,No,Selasa,Yes,Misty,69,256,325,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,13,No,Selasa,Yes,Clear,68,260,328,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,14,No,Selasa,Yes,Clear,94,214,308,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,15,No,Selasa,Yes,Clear,76,270,346,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,16,No,Selasa,Yes,Clear,79,367,446,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,17,No,Selasa,Yes,Clear,104,839,943,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,18,No,Selasa,Yes,Clear,71,767,838,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,19,No,Selasa,Yes,Clear,40,491,531,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,20,No,Selasa,Yes,Clear,35,397,432,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,21,No,Selasa,Yes,Clear,19,176,195,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,22,No,Selasa,Yes,Clear,18,163,181,Selasa,weekdays,Okt,2012-10-16,76
2012-10-16,winter,2012,10,23,No,Selasa,Yes,Clear,23,176,199,Selasa,weekdays,Okt,2012-10-16,76
2012-10-17,winter,2012,10,0,No,Rabu,Yes,Clear,1,48,49,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,1,No,Rabu,Yes,Clear,3,14,17,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,2,No,Rabu,Yes,Clear,4,12,16,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,3,No,Rabu,Yes,Clear,0,7,7,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,4,No,Rabu,Yes,Clear,0,4,4,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,5,No,Rabu,Yes,Misty,2,39,41,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,6,No,Rabu,Yes,Clear,7,171,178,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,7,No,Rabu,Yes,Clear,15,449,464,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,8,No,Rabu,Yes,Misty,38,779,817,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,9,No,Rabu,Yes,Misty,38,344,382,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,10,No,Rabu,Yes,Misty,60,168,228,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,11,No,Rabu,Yes,Misty,78,156,234,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,12,No,Rabu,Yes,Misty,71,261,332,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,13,No,Rabu,Yes,Misty,73,237,310,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,14,No,Rabu,Yes,Misty,82,188,270,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,15,No,Rabu,Yes,Misty,62,239,301,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,16,No,Rabu,Yes,Clear,70,396,466,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,17,No,Rabu,Yes,Clear,122,766,888,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,18,No,Rabu,Yes,Clear,90,794,884,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,19,No,Rabu,Yes,Clear,49,467,516,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,20,No,Rabu,Yes,Clear,54,360,414,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,21,No,Rabu,Yes,Clear,28,301,329,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,22,No,Rabu,Yes,Clear,17,198,215,Rabu,weekdays,Okt,2012-10-17,75
2012-10-17,winter,2012,10,23,No,Rabu,Yes,Clear,15,84,99,Rabu,weekdays,Okt,2012-10-17,75
2012-10-18,winter,2012,10,0,No,Kamis,Yes,Clear,4,53,57,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,1,No,Kamis,Yes,Clear,0,14,14,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,2,No,Kamis,Yes,Clear,1,13,14,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,3,No,Kamis,Yes,Clear,0,5,5,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,4,No,Kamis,Yes,Clear,0,5,5,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,5,No,Kamis,Yes,Clear,1,41,42,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,6,No,Kamis,Yes,Clear,3,150,153,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,7,No,Kamis,Yes,Clear,20,488,508,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,8,No,Kamis,Yes,Clear,31,803,834,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,9,No,Kamis,Yes,Misty,41,346,387,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,10,No,Kamis,Yes,Misty,60,158,218,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,11,No,Kamis,Yes,Misty,79,189,268,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,12,No,Kamis,Yes,Misty,93,284,377,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,13,No,Kamis,Yes,Clear,96,236,332,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,14,No,Kamis,Yes,Misty,94,191,285,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,15,No,Kamis,Yes,Misty,69,284,353,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,16,No,Kamis,Yes,Clear,94,356,450,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,17,No,Kamis,Yes,Misty,102,788,890,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,18,No,Kamis,Yes,Misty,68,720,788,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,19,No,Kamis,Yes,Misty,42,471,513,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,20,No,Kamis,Yes,Misty,39,348,387,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,21,No,Kamis,Yes,Misty,38,245,283,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,22,No,Kamis,Yes,Misty,27,202,229,Kamis,weekdays,Okt,2012-10-18,74
2012-10-18,winter,2012,10,23,No,Kamis,Yes,Misty,6,111,117,Kamis,weekdays,Okt,2012-10-18,74
2012-10-19,winter,2012,10,0,No,Jumat,Yes,Misty,5,51,56,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,1,No,Jumat,Yes,Light Snow,4,12,16,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,2,No,Jumat,Yes,Misty,1,9,10,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,3,No,Jumat,Yes,Misty,0,5,5,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,4,No,Jumat,Yes,Misty,1,5,6,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,5,No,Jumat,Yes,Misty,1,35,36,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,6,No,Jumat,Yes,Light Snow,5,126,131,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,7,No,Jumat,Yes,Light Snow,5,149,154,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,8,No,Jumat,Yes,Misty,20,447,467,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,9,No,Jumat,Yes,Misty,26,363,389,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,10,No,Jumat,Yes,Misty,26,198,224,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,11,No,Jumat,Yes,Clear,41,211,252,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,12,No,Jumat,Yes,Clear,74,258,332,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,13,No,Jumat,Yes,Clear,87,288,375,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,14,No,Jumat,Yes,Clear,88,277,365,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,15,No,Jumat,Yes,Clear,93,302,395,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,16,No,Jumat,Yes,Light Snow,131,434,565,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,17,No,Jumat,Yes,Light Snow,48,377,425,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,18,No,Jumat,Yes,Clear,21,212,233,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,19,No,Jumat,Yes,Clear,19,213,232,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,20,No,Jumat,Yes,Clear,13,216,229,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,21,No,Jumat,Yes,Clear,17,189,206,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,22,No,Jumat,Yes,Clear,14,176,190,Jumat,weekdays,Okt,2012-10-19,73
2012-10-19,winter,2012,10,23,No,Jumat,Yes,Clear,13,118,131,Jumat,weekdays,Okt,2012-10-19,73
2012-10-20,winter,2012,10,0,No,Sabtu,No,Clear,13,110,123,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,1,No,Sabtu,No,Clear,2,93,95,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,2,No,Sabtu,No,Clear,9,69,78,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,3,No,Sabtu,No,Clear,2,27,29,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,4,No,Sabtu,No,Clear,9,9,18,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,5,No,Sabtu,No,Clear,6,7,13,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,6,No,Sabtu,No,Clear,5,26,31,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,7,No,Sabtu,No,Clear,6,59,65,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,8,No,Sabtu,No,Clear,29,164,193,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,9,No,Sabtu,No,Clear,106,257,363,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,10,No,Sabtu,No,Clear,111,312,423,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,11,No,Sabtu,No,Clear,204,408,612,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,12,No,Sabtu,No,Clear,267,436,703,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,13,No,Sabtu,No,Clear,273,441,714,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,14,No,Sabtu,No,Clear,335,376,711,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,15,No,Sabtu,No,Clear,308,403,711,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,16,No,Sabtu,No,Clear,325,366,691,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,17,No,Sabtu,No,Clear,347,384,731,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,18,No,Sabtu,No,Clear,165,356,521,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,19,No,Sabtu,No,Clear,77,268,345,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,20,No,Sabtu,No,Clear,61,198,259,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,21,No,Sabtu,No,Clear,72,224,296,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,22,No,Sabtu,No,Clear,47,155,202,Sabtu,weekend,Okt,2012-10-20,72
2012-10-20,winter,2012,10,23,No,Sabtu,No,Clear,27,136,163,Sabtu,weekend,Okt,2012-10-20,72
2012-10-21,winter,2012,10,0,No,Minggu,No,Clear,35,119,154,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,1,No,Minggu,No,Clear,20,97,117,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,2,No,Minggu,No,Clear,44,88,132,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,3,No,Minggu,No,Clear,12,29,41,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,4,No,Minggu,No,Clear,8,13,21,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,5,No,Minggu,No,Clear,6,4,10,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,6,No,Minggu,No,Clear,8,18,26,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,7,No,Minggu,No,Clear,13,43,56,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,8,No,Minggu,No,Clear,39,104,143,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,9,No,Minggu,No,Clear,77,192,269,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,10,No,Minggu,No,Clear,167,276,443,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,11,No,Minggu,No,Clear,191,356,547,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,12,No,Minggu,No,Clear,236,439,675,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,13,No,Minggu,No,Clear,243,383,626,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,14,No,Minggu,No,Clear,235,405,640,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,15,No,Minggu,No,Clear,240,383,623,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,16,No,Minggu,No,Clear,182,409,591,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,17,No,Minggu,No,Clear,153,338,491,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,18,No,Minggu,No,Clear,71,342,413,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,19,No,Minggu,No,Clear,50,216,266,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,20,No,Minggu,No,Clear,35,160,195,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,21,No,Minggu,No,Clear,42,124,166,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,22,No,Minggu,No,Clear,18,95,113,Minggu,weekend,Okt,2012-10-21,71
2012-10-21,winter,2012,10,23,No,Minggu,No,Clear,7,59,66,Minggu,weekend,Okt,2012-10-21,71
2012-10-22,winter,2012,10,0,No,Senin,Yes,Clear,3,28,31,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,1,No,Senin,Yes,Clear,0,11,11,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,2,No,Senin,Yes,Clear,1,4,5,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,3,No,Senin,Yes,Clear,1,5,6,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,4,No,Senin,Yes,Clear,1,6,7,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,5,No,Senin,Yes,Clear,2,44,46,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,6,No,Senin,Yes,Clear,4,140,144,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,7,No,Senin,Yes,Clear,15,437,452,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,8,No,Senin,Yes,Clear,32,696,728,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,9,No,Senin,Yes,Clear,25,335,360,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,10,No,Senin,Yes,Clear,51,161,212,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,11,No,Senin,Yes,Clear,63,148,211,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,12,No,Senin,Yes,Clear,52,231,283,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,13,No,Senin,Yes,Clear,88,227,315,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,14,No,Senin,Yes,Clear,73,209,282,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,15,No,Senin,Yes,Clear,74,222,296,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,16,No,Senin,Yes,Clear,80,444,524,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,17,No,Senin,Yes,Clear,84,838,922,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,18,No,Senin,Yes,Clear,60,726,786,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,19,No,Senin,Yes,Clear,36,478,514,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,20,No,Senin,Yes,Clear,21,382,403,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,21,No,Senin,Yes,Clear,19,155,174,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,22,No,Senin,Yes,Clear,25,158,183,Senin,weekdays,Okt,2012-10-22,70
2012-10-22,winter,2012,10,23,No,Senin,Yes,Clear,20,143,163,Senin,weekdays,Okt,2012-10-22,70
2012-10-23,winter,2012,10,0,No,Selasa,Yes,Clear,5,32,37,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,1,No,Selasa,Yes,Clear,1,16,17,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,2,No,Selasa,Yes,Clear,1,6,7,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,3,No,Selasa,Yes,Clear,0,1,1,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,4,No,Selasa,Yes,Clear,1,6,7,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,5,No,Selasa,Yes,Clear,1,49,50,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,6,No,Selasa,Yes,Clear,6,152,158,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,7,No,Selasa,Yes,Misty,12,519,531,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,8,No,Selasa,Yes,Misty,28,733,761,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,9,No,Selasa,Yes,Misty,29,305,334,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,10,No,Selasa,Yes,Clear,50,171,221,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,11,No,Selasa,Yes,Clear,52,201,253,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,12,No,Selasa,Yes,Misty,80,298,378,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,13,No,Selasa,Yes,Misty,59,244,303,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,14,No,Selasa,Yes,Clear,67,229,296,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,15,No,Selasa,Yes,Clear,76,270,346,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,16,No,Selasa,Yes,Clear,108,433,541,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,17,No,Selasa,Yes,Clear,67,871,938,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,18,No,Selasa,Yes,Clear,64,762,826,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,19,No,Selasa,Yes,Clear,25,457,482,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,20,No,Selasa,Yes,Clear,45,334,379,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,21,No,Selasa,Yes,Clear,35,260,295,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,22,No,Selasa,Yes,Clear,20,174,194,Selasa,weekdays,Okt,2012-10-23,69
2012-10-23,winter,2012,10,23,No,Selasa,Yes,Clear,9,102,111,Selasa,weekdays,Okt,2012-10-23,69
2012-10-24,winter,2012,10,0,No,Rabu,Yes,Clear,7,39,46,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,1,No,Rabu,Yes,Clear,4,23,27,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,2,No,Rabu,Yes,Clear,0,6,6,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,3,No,Rabu,Yes,Clear,0,4,4,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,4,No,Rabu,Yes,Clear,1,5,6,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,5,No,Rabu,Yes,Clear,1,52,53,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,6,No,Rabu,Yes,Clear,11,162,173,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,7,No,Rabu,Yes,Clear,20,506,526,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,8,No,Rabu,Yes,Misty,24,777,801,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,9,No,Rabu,Yes,Misty,24,349,373,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,10,No,Rabu,Yes,Misty,29,142,171,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,11,No,Rabu,Yes,Clear,47,189,236,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,12,No,Rabu,Yes,Clear,48,268,316,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,13,No,Rabu,Yes,Clear,65,241,306,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,14,No,Rabu,Yes,Clear,64,237,301,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,15,No,Rabu,Yes,Clear,63,245,308,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,16,No,Rabu,Yes,Clear,67,465,532,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,17,No,Rabu,Yes,Clear,87,876,963,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,18,No,Rabu,Yes,Clear,63,795,858,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,19,No,Rabu,Yes,Misty,50,522,572,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,20,No,Rabu,Yes,Misty,45,396,441,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,21,No,Rabu,Yes,Misty,33,280,313,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,22,No,Rabu,Yes,Misty,30,208,238,Rabu,weekdays,Okt,2012-10-24,68
2012-10-24,winter,2012,10,23,No,Rabu,Yes,Misty,12,111,123,Rabu,weekdays,Okt,2012-10-24,68
2012-10-25,winter,2012,10,0,No,Kamis,Yes,Misty,19,57,76,Kamis,weekdays,Okt,2012-10-25,67
2012-10-25,winter,2012,10,1,No,Kamis,Yes,Clear,6,22,28,Kamis,weekdays,Okt,2012-10-25,67
